STATION,year,month,PRCP_sum,TMAX_mean,TMIN_mean,TMEAN,ym
USW00094789,2003,10,3.42,63.096774193548384,47.45161290322581,55.516129032258064,2003-10-01
USW00094789,2003,11,3.91,55.86666666666667,42.46666666666667,49.4,2003-11-01
USW00094789,2003,12,3.9899999999999998,43.45161290322581,30.70967741935484,37.38709677419355,2003-12-01
USW00094789,2004,1,1.92,30.870967741935484,18.322580645161292,24.838709677419356,2004-01-01
USW00094789,2004,2,2.2199999999999998,42.241379310344826,26.586206896551722,34.63793103448276,2004-02-01
USW00094789,2004,3,3.24,49.16129032258065,35.70967741935484,42.61290322580645,2004-03-01
USW00094789,2004,4,5.5,60.266666666666666,43.36666666666667,52.06666666666667,2004-04-01
USW00094789,2004,5,4.3100000000000005,70.51612903225806,54.903225806451616,62.935483870967744,2004-05-01
USW00094789,2004,6,3.05,77.66666666666667,62.3,70.2,2004-06-01
USW00094789,2004,7,6.62,80.35483870967742,68.2258064516129,74.64516129032258,2004-07-01
USW00094789,2004,8,7.359999999999999,79.58064516129032,67.35483870967742,73.6774193548387,2004-08-01
USW00094789,2004,9,8.25,76.63333333333334,62.2,69.7,2004-09-01
USW00094789,2004,10,1.26,63.096774193548384,50.16129032258065,56.83870967741935,2004-10-01
USW00094789,2004,11,3.71,55.233333333333334,40.766666666666666,48.266666666666666,2004-11-01
USW00094789,2004,12,3.51,44.38709677419355,30.612903225806452,37.774193548387096,2004-12-01
USW00094789,2005,1,3.39,36.806451612903224,24.29032258064516,30.806451612903224,2005-01-01
USW00094789,2005,2,2.52,42.285714285714285,28.142857142857142,35.42857142857143,2005-02-01
USW00094789,2005,3,4.25,45.16129032258065,31.193548387096776,38.483870967741936,2005-03-01
USW00094789,2005,4,4.83,61.166666666666664,44.03333333333333,52.8,2005-04-01
USW00094789,2005,5,1.78,65.03225806451613,49.74193548387097,57.645161290322584,2005-05-01
USW00094789,2005,6,2.08,78.86666666666666,63.13333333333333,71.23333333333333,2005-06-01
USW00094789,2005,7,5.21,82.87096774193549,69.0,76.16129032258064,2005-07-01
USW00094789,2005,8,0.58,85.93548387096774,70.7741935483871,78.35483870967742,2005-08-01
USW00094789,2005,9,2.16,80.63333333333334,63.5,72.06666666666666,2005-09-01
USW00094789,2005,10,14.969999999999999,63.774193548387096,51.38709677419355,57.58064516129032,2005-10-01
USW00094789,2005,11,4.05,56.166666666666664,40.7,48.43333333333333,2005-11-01
USW00094789,2005,12,3.73,40.67741935483871,28.870967741935484,34.774193548387096,2005-12-01
USW00094789,2006,1,4.36,46.58064516129032,31.677419354838708,39.12903225806452,2006-01-01
USW00094789,2006,2,2.2199999999999998,41.75,27.321428571428573,34.535714285714285,2006-02-01
USW00094789,2006,3,1.22,49.29032258064516,34.096774193548384,41.693548387096776,2006-03-01
USW00094789,2006,4,4.68,61.96666666666667,43.93333333333333,52.95,2006-04-01
USW00094789,2006,5,4.29,69.2258064516129,53.0,61.11290322580645,2006-05-01
USW00094789,2006,6,6.41,75.96666666666667,62.733333333333334,69.35,2006-06-01
USW00094789,2006,7,5.06,84.09677419354838,69.61290322580645,76.85483870967742,2006-07-01
USW00094789,2006,8,2.66,83.51612903225806,68.61290322580645,76.06451612903226,2006-08-01
USW00094789,2006,9,2.58,73.96666666666667,60.03333333333333,67.0,2006-09-01
USW00094789,2006,10,4.87,63.41935483870968,48.645161290322584,56.03225806451613,2006-10-01
USW00094789,2006,11,4.54,56.666666666666664,44.9,50.78333333333333,2006-11-01
USW00094789,2006,12,1.91,49.54838709677419,36.225806451612904,42.88709677419355,2006-12-01
USW00094789,2007,1,3.09,43.83870967741935,30.677419354838708,37.25806451612903,2007-01-01
USW00094789,2007,2,1.37,35.25,21.892857142857142,28.571428571428573,2007-02-01
USW00094789,2007,3,3.6399999999999997,48.54838709677419,32.12903225806452,40.33870967741935,2007-03-01
USW00094789,2007,4,6.98,56.9,41.96666666666667,49.43333333333333,2007-04-01
USW00094789,2007,5,2.2,71.29032258064517,53.38709677419355,62.33870967741935,2007-05-01
USW00094789,2007,6,5.35,78.36666666666666,62.63333333333333,70.5,2007-06-01
USW00094789,2007,7,5.29,81.93548387096774,67.29032258064517,74.61290322580645,2007-07-01
USW00094789,2007,8,5.88,81.25806451612904,66.74193548387096,74.0,2007-08-01
USW00094789,2007,9,1.11,76.73333333333333,61.03333333333333,68.88333333333334,2007-09-01
USW00094789,2007,10,5.2700000000000005,70.06451612903226,55.87096774193548,62.96774193548387,2007-10-01
USW00094789,2007,11,2.34,51.53333333333333,38.56666666666667,45.05,2007-11-01
USW00094789,2007,12,4.39,42.774193548387096,31.741935483870968,37.25806451612903,2007-12-01
USW00094789,2008,1,2.33,41.87096774193548,28.70967741935484,35.29032258064516,2008-01-01
USW00094789,2008,2,4.7,43.13793103448276,27.82758620689655,35.48275862068966,2008-02-01
USW00094789,2008,3,3.6,48.70967741935484,34.193548387096776,41.45161290322581,2008-03-01
USW00094789,2008,4,2.75,60.1,44.46666666666667,52.28333333333333,2008-04-01
USW00094789,2008,5,3.25,67.25806451612904,50.96774193548387,59.11290322580645,2008-05-01
USW00094789,2008,6,3.55,81.76666666666667,64.93333333333334,73.35,2008-06-01
USW00094789,2008,7,3.3000000000000003,84.7741935483871,69.80645161290323,77.29032258064517,2008-07-01
USW00094789,2008,8,3.21,81.7741935483871,65.35483870967742,73.56451612903226,2008-08-01
USW00094789,2008,9,6.739999999999999,76.26666666666667,62.5,69.38333333333334,2008-09-01
USW00094789,2008,10,3.5199999999999996,64.41935483870968,48.064516129032256,56.24193548387097,2008-10-01
USW00094789,2008,11,3.34,52.03333333333333,40.13333333333333,46.083333333333336,2008-11-01
USW00094789,2008,12,5.97,45.32258064516129,31.29032258064516,38.306451612903224,2008-12-01
USW00094789,2009,1,2.85,34.61290322580645,22.741935483870968,28.677419354838708,2009-01-01
USW00094789,2009,2,0.98,44.142857142857146,27.928571428571427,36.035714285714285,2009-02-01
USW00094789,2009,3,1.9200000000000002,48.45161290322581,33.25806451612903,40.854838709677416,2009-03-01
USW00094789,2009,4,4.24,60.666666666666664,44.766666666666666,52.71666666666667,2009-04-01
USW00094789,2009,5,4.390000000000001,67.64516129032258,53.41935483870968,60.53225806451613,2009-05-01
USW00094789,2009,6,7.74,73.83333333333333,61.0,67.41666666666667,2009-06-01
USW00094789,2009,7,3.5700000000000003,81.09677419354838,66.25806451612904,73.6774193548387,2009-07-01
USW00094789,2009,8,3.5,83.2258064516129,69.7741935483871,76.5,2009-08-01
USW00094789,2009,9,3.16,74.16666666666667,59.53333333333333,66.85,2009-09-01
USW00094789,2009,10,5.87,62.41935483870968,48.935483870967744,55.67741935483871,2009-10-01
USW00094789,2009,11,1.41,57.166666666666664,44.9,51.03333333333333,2009-11-01
USW00094789,2009,12,6.25,42.58064516129032,29.838709677419356,36.20967741935484,2009-12-01
USW00094789,2010,1,1.6700000000000002,38.61290322580645,25.64516129032258,32.12903225806452,2010-01-01
USW00094789,2010,2,6.02,37.964285714285715,28.178571428571427,33.07142857142857,2010-02-01
USW00094789,2010,3,8.62,54.67741935483871,39.483870967741936,47.08064516129032,2010-03-01
USW00094789,2010,4,3.38,64.2,46.56666666666667,55.38333333333333,2010-04-01
USW00094789,2010,5,1.98,73.0,54.70967741935484,63.854838709677416,2010-05-01
USW00094789,2010,6,1.36,83.43333333333334,65.56666666666666,74.5,2010-06-01
USW00094789,2010,7,2.44,88.96774193548387,72.48387096774194,80.7258064516129,2010-07-01
USW00094789,2010,8,3.12,83.93548387096774,68.51612903225806,76.2258064516129,2010-08-01
USW00094789,2010,9,4.38,78.06666666666666,62.833333333333336,70.45,2010-09-01
USW00094789,2010,10,4.42,65.93548387096774,51.0,58.46774193548387,2010-10-01
USW00094789,2010,11,1.95,54.53333333333333,41.166666666666664,47.85,2010-11-01
USW00094789,2010,12,3.13,38.774193548387096,27.322580645161292,33.04838709677419,2010-12-01
USW00094789,2011,1,3.55,34.806451612903224,23.35483870967742,29.080645161290324,2011-01-01
USW00094789,2011,2,3.2,43.107142857142854,26.678571428571427,34.892857142857146,2011-02-01
USW00094789,2011,3,4.55,49.83870967741935,34.483870967741936,42.16129032258065,2011-03-01
USW00094789,2011,4,4.3,59.46666666666667,44.5,51.983333333333334,2011-04-01
USW00094789,2011,5,3.16,70.16129032258064,55.645161290322584,62.903225806451616,2011-05-01
USW00094789,2011,6,2.09,80.16666666666667,64.1,72.13333333333334,2011-06-01
USW00094789,2011,7,2.71,88.58064516129032,71.03225806451613,79.80645161290323,2011-07-01
USW00094789,2011,8,17.24,82.45161290322581,68.48387096774194,75.46774193548387,2011-08-01
USW00094789,2011,9,4.21,75.86666666666666,63.666666666666664,69.76666666666667,2011-09-01
USW00094789,2011,10,4.4,65.48387096774194,50.516129032258064,58.0,2011-10-01
USW00094789,2011,11,3.2399999999999998,58.3,43.36666666666667,50.833333333333336,2011-11-01
USW00094789,2011,12,3.13,49.87096774193548,35.096774193548384,42.483870967741936,2011-12-01
USW00094789,2012,1,2.19,44.61290322580645,29.70967741935484,37.16129032258065,2012-01-01
USW00094789,2012,2,1.26,47.44827586206897,33.241379310344826,40.3448275862069,2012-02-01
USW00094789,2012,3,1.13,55.903225806451616,41.064516129032256,48.483870967741936,2012-03-01
USW00094789,2012,4,2.97,63.03333333333333,45.166666666666664,54.1,2012-04-01
USW00094789,2012,5,7.08,70.48387096774194,57.41935483870968,63.95161290322581,2012-05-01
USW00094789,2012,6,6.88,78.8,62.833333333333336,70.81666666666666,2012-06-01
USW00094789,2012,7,1.54,86.0,70.7741935483871,78.38709677419355,2012-07-01
USW00094789,2012,8,4.03,83.96774193548387,69.51612903225806,76.74193548387096,2012-08-01
USW00094789,2012,9,4.05,76.16666666666667,62.166666666666664,69.16666666666667,2012-09-01
USW00094789,2012,10,2.22,65.35483870967742,52.83870967741935,59.096774193548384,2012-10-01
USW00094789,2012,11,1.56,50.13333333333333,37.06666666666667,43.6,2012-11-01
USW00094789,2012,12,4.9399999999999995,47.58064516129032,35.903225806451616,41.74193548387097,2012-12-01
USW00094789,2013,1,2.3899999999999997,41.45161290322581,28.64516129032258,35.04838709677419,2013-01-01
USW00094789,2013,2,2.73,40.07142857142857,27.928571428571427,34.0,2013-02-01
USW00094789,2013,3,2.3200000000000003,46.58064516129032,33.41935483870968,40.0,2013-03-01
USW00094789,2013,4,1.78,58.93333333333333,42.36666666666667,50.03333333333333,2013-04-01
USW00094789,2013,5,4.03,67.93548387096774,51.83870967741935,59.25806451612903,2013-05-01
USW00094789,2013,6,7.95,77.66666666666667,63.13333333333333,69.8,2013-06-01
USW00094789,2013,7,2.2600000000000002,86.51612903225806,72.41935483870968,78.70967741935483,2013-07-01
USW00094789,2013,8,2.73,81.29032258064517,67.48387096774194,73.7741935483871,2013-08-01
USW00094789,2013,9,1.92,75.93333333333334,58.2,67.0,2013-09-01
USW00094789,2013,10,0.33,67.45161290322581,52.483870967741936,59.54838709677419,2013-10-01
USW00094789,2013,11,2.54,52.96666666666667,37.6,45.3,2013-11-01
USW00094789,2013,12,4.5,44.483870967741936,31.64516129032258,38.096774193548384,2013-12-01
USW00094789,2014,1,3.0100000000000002,36.064516129032256,21.096774193548388,29.032258064516128,2014-01-01
USW00094789,2014,2,4.59,37.357142857142854,24.857142857142858,31.321428571428573,2014-02-01
USW00094789,2014,3,4.26,45.83870967741935,28.870967741935484,37.32258064516129,2014-03-01
USW00094789,2014,4,6.9799999999999995,58.53333333333333,41.56666666666667,49.5,2014-04-01
USW00094789,2014,5,3.6,70.45161290322581,54.61290322580645,62.16129032258065,2014-05-01
USW00094789,2014,6,2.61,79.43333333333334,63.833333333333336,71.1,2014-06-01
USW00094789,2014,7,4.83,82.61290322580645,68.3225806451613,74.87096774193549,2014-07-01
USW00094789,2014,8,4.23,81.64516129032258,66.48387096774194,73.96774193548387,2014-08-01
USW00094789,2014,9,1.43,77.2,62.2,69.5,2014-09-01
USW00094789,2014,10,3.69,66.51612903225806,53.12903225806452,60.16129032258065,2014-10-01
USW00094789,2014,11,4.48,51.833333333333336,38.266666666666666,45.0,2014-11-01
USW00094789,2014,12,7.04,46.70967741935484,36.16129032258065,41.38709677419355,2014-12-01
USW00094789,2015,1,5.3100000000000005,37.29032258064516,24.096774193548388,30.870967741935484,2015-01-01
USW00094789,2015,2,2.35,32.607142857142854,16.464285714285715,25.0,2015-02-01
USW00094789,2015,3,4.88,45.32258064516129,30.225806451612904,37.70967741935484,2015-03-01
USW00094789,2015,4,1.6099999999999999,61.0,44.166666666666664,51.9,2015-04-01
USW00094789,2015,5,0.46,72.87096774193549,55.61290322580645,63.225806451612904,2015-05-01
USW00094789,2015,6,4.99,78.53333333333333,63.93333333333333,70.5,2015-06-01
USW00094789,2015,7,2.31,85.2258064516129,71.54838709677419,77.74193548387096,2015-07-01
USW00094789,2015,8,3.6299999999999994,86.3225806451613,70.6774193548387,78.12903225806451,2015-08-01
USW00094789,2015,9,2.58,81.0,64.96666666666667,72.7,2015-09-01
USW00094789,2015,10,4.2,65.35483870967742,50.25806451612903,57.87096774193548,2015-10-01
USW00094789,2015,11,1.2,60.13333333333333,44.93333333333333,52.9,2015-11-01
USW00094789,2015,12,4.79,56.41935483870968,44.193548387096776,50.25806451612903,2015-12-01
USW00094789,2016,1,4.59,41.516129032258064,27.612903225806452,35.193548387096776,2016-01-01
USW00094789,2016,2,4.05,45.13793103448276,30.06896551724138,37.48275862068966,2016-02-01
USW00094789,2016,3,1.39,55.354838709677416,39.645161290322584,47.03225806451613,2016-03-01
USW00094789,2016,4,1.24,59.43333333333333,42.63333333333333,50.63333333333333,2016-04-01
USW00094789,2016,5,3.71,67.70967741935483,52.806451612903224,59.61290322580645,2016-05-01
USW00094789,2016,6,1.61,80.16666666666667,63.6,71.76666666666667,2016-06-01
USW00094789,2016,7,6.0600000000000005,85.70967741935483,71.41935483870968,77.93548387096774,2016-07-01
USW00094789,2016,8,0.62,85.35483870967742,72.48387096774194,78.58064516129032,2016-08-01
USW00094789,2016,9,2.87,77.93333333333334,64.23333333333333,71.3,2016-09-01
USW00094789,2016,10,3.33,66.7741935483871,51.064516129032256,58.74193548387097,2016-10-01
USW00094789,2016,11,3.48,57.8,43.4,50.56666666666667,2016-11-01
USW00094789,2016,12,3.06,45.67741935483871,33.45161290322581,40.0,2016-12-01
USW00094789,2017,1,4.64,43.87096774193548,33.29032258064516,38.41935483870968,2017-01-01
USW00094789,2017,2,1.58,47.785714285714285,32.892857142857146,40.25,2017-02-01
USW00094789,2017,3,5.789999999999999,46.935483870967744,31.677419354838708,39.16129032258065,2017-03-01
USW00094789,2017,4,4.06,62.7,47.46666666666667,54.5,2017-04-01
USW00094789,2017,5,5.83,67.41935483870968,53.58064516129032,60.064516129032256,2017-05-01
USW00094789,2017,6,4.2,78.7,63.1,70.7,2017-06-01
USW00094789,2017,7,4.65,83.61290322580645,69.25806451612904,76.09677419354838,2017-07-01
USW00094789,2017,8,2.5,81.87096774193549,67.35483870967742,74.0,2017-08-01
USW00094789,2017,9,2.2,78.23333333333333,62.86666666666667,70.16666666666667,2017-09-01
USW00094789,2017,10,4.21,70.96774193548387,55.38709677419355,62.87096774193548,2017-10-01
USW00094789,2017,11,1.8,53.96666666666667,38.2,46.7,2017-11-01
USW00094789,2017,12,1.6500000000000001,40.516129032258064,29.483870967741936,35.483870967741936,2017-12-01
USW00094789,2018,1,1.84,37.45161290322581,22.93548387096774,30.516129032258064,2018-01-01
USW00094789,2018,2,5.93,47.214285714285715,32.42857142857143,39.535714285714285,2018-02-01
USW00094789,2018,3,5.08,45.774193548387096,32.87096774193548,38.87096774193548,2018-03-01
USW00094789,2018,4,3.3,54.46666666666667,39.56666666666667,46.7,2018-04-01
USW00094789,2018,5,4.07,71.3225806451613,55.41935483870968,62.67741935483871,2018-05-01
USW00094789,2018,6,3.88,76.9,62.0,69.23333333333333,2018-06-01
USW00094789,2018,7,4.75,83.41935483870968,69.3225806451613,75.87096774193549,2018-07-01
USW00094789,2018,8,4.68,83.87096774193549,71.03225806451613,77.45161290322581,2018-08-01
USW00094789,2018,9,5.99,76.66666666666667,64.63333333333334,70.33333333333333,2018-09-01
USW00094789,2018,10,3.3200000000000003,64.3225806451613,51.45161290322581,57.774193548387096,2018-10-01
USW00094789,2018,11,7.8,50.53333333333333,38.06666666666667,44.7,2018-11-01
USW00094789,2018,12,6.76,45.645161290322584,34.0,39.87096774193548,2018-12-01
USW00094789,2019,1,4.01,39.38709677419355,25.451612903225808,33.12903225806452,2019-01-01
USW00094789,2019,2,3.56,42.107142857142854,28.535714285714285,35.0,2019-02-01
USW00094789,2019,3,3.96,46.70967741935484,33.38709677419355,39.903225806451616,2019-03-01
USW00094789,2019,4,4.48,59.733333333333334,45.56666666666667,52.166666666666664,2019-04-01
USW00094789,2019,5,6.76,67.38709677419355,53.516129032258064,59.774193548387096,2019-05-01
USW00094789,2019,6,5.33,78.33333333333333,62.96666666666667,70.16666666666667,2019-06-01
USW00094789,2019,7,5.39,86.70967741935483,70.83870967741936,78.25806451612904,2019-07-01
USW00094789,2019,8,3.16,82.38709677419355,68.25806451612904,74.61290322580645,2019-08-01
USW00094789,2019,9,1.1,76.8,61.9,69.3,2019-09-01
USW00094789,2019,10,4.68,66.48387096774194,52.483870967741936,59.645161290322584,2019-10-01
USW00094789,2019,11,1.53,50.56666666666667,35.96666666666667,44.03333333333333,2019-11-01
USW00094789,2019,12,8.03,44.16129032258065,31.967741935483872,38.38709677419355,2019-12-01
USW00094789,2020,1,1.93,45.41935483870968,31.903225806451612,38.774193548387096,2020-01-01
USW00094789,2020,2,3.41,46.172413793103445,32.51724137931034,39.275862068965516,2020-02-01
USW00094789,2020,3,3.7600000000000002,53.96774193548387,38.935483870967744,45.74193548387097,2020-03-01
USW00094789,2020,4,3.2899999999999996,55.9,41.266666666666666,48.46666666666667,2020-04-01
USW00094789,2020,5,1.33,67.06451612903226,49.32258064516129,57.74193548387097,2020-05-01
USW00094789,2020,6,3.16,80.03333333333333,62.86666666666667,70.66666666666667,2020-06-01
USW00094789,2020,7,5.16,86.38709677419355,72.19354838709677,78.61290322580645,2020-07-01
USW00094789,2020,8,2.82,83.06451612903226,69.45161290322581,75.87096774193549,2020-08-01
USW00094789,2020,9,2.8600000000000003,75.86666666666666,60.9,68.6,2020-09-01
USW00094789,2020,10,4.98,64.87096774193549,51.483870967741936,58.516129032258064,2020-10-01
USW00094789,2020,11,4.65,59.36666666666667,42.4,50.833333333333336,2020-11-01
USW00094789,2020,12,3.54,44.67741935483871,32.225806451612904,39.03225806451613,2020-12-01
USW00094789,2021,1,2.2800000000000002,41.096774193548384,28.419354838709676,34.806451612903224,2021-01-01
USW00094789,2021,2,4.7700000000000005,38.285714285714285,28.035714285714285,33.392857142857146,2021-02-01
USW00094789,2021,3,3.08,52.70967741935484,35.193548387096776,43.70967741935484,2021-03-01
USW00094789,2021,4,2.68,60.53333333333333,43.333333333333336,51.93333333333333,2021-04-01
USW00094789,2021,5,4.52,70.41935483870968,52.096774193548384,60.645161290322584,2021-05-01
USW00094789,2021,6,1.5699999999999998,79.8,63.03333333333333,70.7,2021-06-01
USW00094789,2021,7,5.9,82.96774193548387,68.58064516129032,75.38709677419355,2021-07-01
USW00094789,2021,8,7.38,83.35483870967742,70.48387096774194,76.19354838709677,2021-08-01
USW00094789,2021,9,4.55,77.96666666666667,63.5,71.0,2021-09-01
USW00094789,2021,10,4.36,69.90322580645162,56.16129032258065,62.74193548387097,2021-10-01
USW00094789,2021,11,0.67,54.2,38.36666666666667,46.8,2021-11-01
USW00094789,2021,12,1.7000000000000002,49.29032258064516,37.45161290322581,43.483870967741936,2021-12-01
USW00094789,2022,1,4.37,38.03225806451613,22.580645161290324,30.967741935483872,2022-01-01
USW00094789,2022,2,3.08,44.214285714285715,27.035714285714285,35.75,2022-02-01
USW00094789,2022,3,2.62,51.064516129032256,35.61290322580645,43.354838709677416,2022-03-01
USW00094789,2022,4,3.1,58.53333333333333,43.36666666666667,50.6,2022-04-01
USW00094789,2022,5,4.34,70.35483870967742,54.12903225806452,61.225806451612904,2022-05-01
USW00094789,2022,6,3.25,78.1,62.46666666666667,70.06666666666666,2022-06-01
USW00094789,2022,7,1.1,86.93548387096774,71.64516129032258,78.51612903225806,2022-07-01
USW00094789,2022,8,0.85,86.35483870967742,71.03225806451613,77.6774193548387,2022-08-01
USW00094789,2022,9,1.85,77.96666666666667,62.7,69.86666666666666,2022-09-01
USW00094789,2022,10,5.61,64.45161290322581,49.74193548387097,57.193548387096776,2022-10-01
USW00094789,2022,11,2.43,57.766666666666666,42.7,50.53333333333333,2022-11-01
USW00094789,2022,12,3.17,44.096774193548384,30.870967741935484,37.83870967741935,2022-12-01
USW00094789,2023,1,3.91,47.58064516129032,35.935483870967744,41.74193548387097,2023-01-01
USW00094789,2023,2,1.54,46.964285714285715,30.678571428571427,38.92857142857143,2023-02-01
USW00094789,2023,3,3.4600000000000004,50.064516129032256,35.32258064516129,42.45161290322581,2023-03-01
USW00094789,2023,4,6.03,62.46666666666667,46.266666666666666,53.86666666666667,2023-04-01
USW00094789,2023,5,1.96,68.74193548387096,51.225806451612904,60.064516129032256,2023-05-01
USW00094789,2023,6,1.01,76.73333333333333,60.56666666666667,67.6,2023-06-01
USW00094789,2023,7,4.38,84.80645161290323,70.80645161290323,77.2258064516129,2023-07-01
USW00094789,2023,8,4.01,80.80645161290323,67.35483870967742,73.7741935483871,2023-08-01
USW00094789,2023,9,13.010000000000002,76.2,62.53333333333333,68.86666666666666,2023-09-01
USW00094789,2023,10,4.05,67.03225806451613,52.32258064516129,59.516129032258064,2023-10-01
USW00094789,2023,11,1.59,53.03333333333333,37.56666666666667,45.93333333333333,2023-11-01
USW00094789,2023,12,7.63,48.483870967741936,36.806451612903224,42.774193548387096,2023-12-01
USW00094789,2024,1,5.84,41.29032258064516,30.677419354838708,36.193548387096776,2024-01-01
USW00094789,2024,2,1.68,44.03448275862069,31.517241379310345,37.89655172413793,2024-02-01
USW00094789,2024,3,9.879999999999999,54.483870967741936,39.25806451612903,46.0,2024-03-01
USW00094789,2024,4,0.66,62.0,46.55,51.833333333333336,2024-04-01
USW00094789,2024,5,2.62,70.48387096774194,55.61290322580645,62.096774193548384,2024-05-01
USW00094789,2024,6,2.9499999999999997,81.6,65.93333333333334,72.96666666666667,2024-06-01
USW00094789,2024,7,2.15,84.51612903225806,71.16129032258064,77.29032258064517,2024-07-01
USW00094789,2024,8,4.36,83.41935483870968,68.38709677419355,75.45161290322581,2024-08-01
USW00094789,2024,9,0.98,77.16666666666667,61.96666666666667,68.93333333333334,2024-09-01
USW00094789,2024,10,0.01,70.41935483870968,51.774193548387096,61.0,2024-10-01
USW00094789,2024,11,3.1399999999999997,60.63333333333333,44.2,52.733333333333334,2024-11-01
USW00094789,2024,12,4.44,45.74193548387097,32.61290322580645,39.32258064516129,2024-12-01
USW00094846,1996,6,2.72,79.66666666666667,59.291666666666664,69.47916666666667,1996-06-01
USW00094846,1996,7,3.95,80.12903225806451,59.61290322580645,69.87096774193549,1996-07-01
USW00094846,1996,8,1.4500000000000002,82.12903225806451,62.41935483870968,72.2741935483871,1996-08-01
USW00094846,1996,9,2.73,73.26666666666667,53.56666666666667,63.416666666666664,1996-09-01
USW00094846,1996,10,2.32,62.225806451612904,41.645161290322584,51.935483870967744,1996-10-01
USW00094846,1996,11,1.48,39.833333333333336,26.933333333333334,33.38333333333333,1996-11-01
USW00094846,1996,12,1.21,33.54838709677419,21.870967741935484,27.70967741935484,1996-12-01
USW00094846,1997,1,1.3800000000000001,27.806451612903224,10.806451612903226,19.306451612903224,1997-01-01
USW00094846,1997,2,5.56,35.107142857142854,22.821428571428573,28.964285714285715,1997-02-01
USW00094846,1997,3,1.57,46.225806451612904,29.548387096774192,37.88709677419355,1997-03-01
USW00094846,1997,4,1.7600000000000002,55.46666666666667,34.86666666666667,45.166666666666664,1997-04-01
USW00094846,1997,5,2.6900000000000004,63.903225806451616,43.61290322580645,53.75806451612903,1997-05-01
USW00094846,1997,6,3.81,79.33333333333333,57.3,68.31666666666666,1997-06-01
USW00094846,1997,7,3.04,83.06451612903226,63.25806451612903,73.16129032258064,1997-07-01
USW00094846,1997,8,4.5,78.2258064516129,60.83870967741935,69.53225806451613,1997-08-01
USW00094846,1997,9,1.69,74.23333333333333,54.13333333333333,64.18333333333334,1997-09-01
USW00094846,1997,10,2.75,63.774193548387096,42.483870967741936,53.12903225806452,1997-10-01
USW00094846,1997,11,1.46,42.46666666666667,30.233333333333334,36.35,1997-11-01
USW00094846,1997,12,1.5,36.096774193548384,26.806451612903224,31.451612903225808,1997-12-01
USW00094846,1998,1,2.67,35.25806451612903,23.838709677419356,29.548387096774192,1998-01-01
USW00094846,1998,2,1.7,44.964285714285715,32.357142857142854,38.660714285714285,1998-02-01
USW00094846,1998,3,4.29,45.58064516129032,32.25806451612903,38.91935483870968,1998-03-01
USW00094846,1998,4,3.56,58.733333333333334,40.833333333333336,50.03333333333333,1998-04-01
USW00094846,1998,5,3.02,75.35483870967742,54.12903225806452,65.03225806451613,1998-05-01
USW00094846,1998,6,2.9,79.5,59.0,69.53333333333333,1998-06-01
USW00094846,1998,7,1.75,84.12903225806451,64.80645161290323,74.74193548387096,1998-07-01
USW00094846,1998,8,6.88,82.48387096774194,64.35483870967742,73.61290322580645,1998-08-01
USW00094846,1998,9,2.34,78.3,57.06666666666667,67.91666666666667,1998-09-01
USW00094846,1998,10,5.22,64.3225806451613,46.61290322580645,55.87096774193548,1998-10-01
USW00094846,1998,11,2.0,52.4,37.233333333333334,45.06666666666667,1998-11-01
USW00094846,1998,12,1.2000000000000002,42.67741935483871,26.64516129032258,34.903225806451616,1998-12-01
USW00094846,1999,1,4.47,29.903225806451612,15.258064516129032,22.774193548387096,1999-01-01
USW00094846,1999,2,1.6400000000000001,42.107142857142854,25.928571428571427,34.285714285714285,1999-02-01
USW00094846,1999,3,1.73,44.38709677419355,26.774193548387096,35.87096774193548,1999-03-01
USW00094846,1999,4,7.51,58.36666666666667,40.766666666666666,49.833333333333336,1999-04-01
USW00094846,1999,5,4.46,72.38709677419355,50.87096774193548,61.87096774193548,1999-05-01
USW00094846,1999,6,4.95,80.43333333333334,60.3,70.56666666666666,1999-06-01
USW00094846,1999,7,3.73,88.25806451612904,68.35483870967742,78.48387096774194,1999-07-01
USW00094846,1999,8,2.3,79.29032258064517,61.32258064516129,70.54838709677419,1999-08-01
USW00094846,1999,9,3.27,75.73333333333333,51.13333333333333,63.666666666666664,1999-09-01
USW00094846,1999,10,1.07,63.74193548387097,41.96774193548387,53.193548387096776,1999-10-01
USW00094846,1999,11,0.44,55.63333333333333,34.46666666666667,45.36666666666667,1999-11-01
USW00094846,1999,12,2.68,37.67741935483871,21.967741935483872,30.129032258064516,1999-12-01
USW00094846,2000,1,1.35,32.064516129032256,18.483870967741936,25.93548387096774,2000-01-01
USW00094846,2000,2,1.97,42.206896551724135,25.896551724137932,34.241379310344826,2000-02-01
USW00094846,2000,3,1.18,54.645161290322584,33.74193548387097,43.16129032258065,2000-03-01
USW00094846,2000,4,5.15,57.6,36.833333333333336,47.4,2000-04-01
USW00094846,2000,5,4.02,72.06451612903226,51.903225806451616,62.25806451612903,2000-05-01
USW00094846,2000,6,4.32,76.76666666666667,57.7,67.46666666666667,2000-06-01
USW00094846,2000,7,3.58,79.80645161290323,62.25806451612903,71.25806451612904,2000-07-01
USW00094846,2000,8,2.26,81.7741935483871,63.0,72.64516129032258,2000-08-01
USW00094846,2000,9,3.59,74.63333333333334,54.766666666666666,65.0,2000-09-01
USW00094846,2000,10,1.12,66.09677419354838,46.03225806451613,56.25806451612903,2000-10-01
USW00094846,2000,11,2.71,43.8,30.2,37.233333333333334,2000-11-01
